學年度,代碼,學校名稱,公/私立,縣市名稱,鄉鎮市區名稱,地址,電話
113,413X21,臺北市立士林幼兒園,公立,臺北市,士林區,[111]臺北市士林區福華里17鄰通河街179巷2號,(02)28853842
113,411X39,臺北市私立十大幼兒園,私立,臺北市,士林區,[111]臺北市士林區三玉里6鄰天母東路92號1樓,(02)28749113
113,411X4O,臺北市私立天母蒙特梭利幼兒園,私立,臺北市,士林區,[111]臺北市士林區天玉里12鄰天母西路95巷21號1~2樓,(02)28728454
113,411X7E,臺北市私立太和綠意幼兒園,私立,臺北市,士林區,[111]臺北市士林區天山里3鄰天母東路69巷11之5號1樓,(02)28765636
113,411K02,臺北市私立太和蒙特梭利幼兒園,私立,臺北市,士林區,[111]臺北市士林區蘭雅里15鄰中山北路六段290巷7弄7號1樓,(02)28366268
113,411X7I,臺北市私立太和騰幼兒園,私立,臺北市,士林區,[111]臺北市士林區社新里15鄰延平北路6段227號1至3樓,(02)28129958
113,411X4R,臺北市私立心愛幼兒園,私立,臺北市,士林區,[111]臺北市士林區天母里1鄰中山北路七段190巷104號1~2樓,(02)28739393
113,411X72,臺北市私立卡兒堡國際幼兒園,私立,臺北市,士林區,[111]臺北市士林區天母里5鄰中山北路七段224號1、2樓及224之1號1~2樓,(02)28730225
113,411X4X,臺北市私立幼天才幼兒園,私立,臺北市,士林區,[111]臺北市士林區福中里3鄰福港街107巷16、18、20號1樓,(02)28802380
113,411X02,臺北市私立幼心幼兒園,私立,臺北市,士林區,[111]臺北市士林區福德里7鄰中正路335巷18號,(02)28815581
113,411X5W,臺北市私立幼安幼兒園,私立,臺北市,士林區,[111]臺北市士林區社園里6鄰社中街231巷27號1樓,(02)88115787
113,411X7H,臺北市私立弘明幼兒園,私立,臺北市,士林區,[111]臺北市士林區天山里12鄰中山北路7段114巷11號,(02)28726200
113,411X35,臺北市私立民華幼兒園,私立,臺北市,士林區,[111]臺北市士林區福中里1鄰華齡街211號1~3樓,(02)28823000
113,411X30,臺北市私立多多種子幼兒園,私立,臺北市,士林區,[111]臺北市士林區葫蘆里8鄰延平北路五段245巷2、4號,(02)28122563
113,411X6U,臺北市私立好來幼兒園,私立,臺北市,士林區,[111]臺北市士林區天母里14鄰中山北路七段225之1號1~2樓,(02)28718696
113,411X53,臺北市私立有緣蒙特梭利幼兒園,私立,臺北市,士林區,[111]臺北市士林區蘭興里7鄰忠誠路2段32巷11號1樓,(02)28320290
113,411X64,臺北市私立何嘉仁士林幼兒園,私立,臺北市,士林區,[111]臺北市士林區福志里18鄰中正路116號1~2樓、118號1~2樓、118-1號2樓,(02)28327663
113,411X19,臺北市私立何嘉仁幼兒園,私立,臺北市,士林區,[111]臺北市士林區葫蘆里7鄰延平北路五段231巷1號,(02)28128097
113,411X5J,臺北市私立求真幼兒園,私立,臺北市,士林區,[111]臺北市士林區福中里8鄰通河東街一段136巷24、26號1樓,(02)28828069
113,411X36,臺北市私立育成幼兒園,私立,臺北市,士林區,[111]臺北市士林區明勝里10鄰承德路四段12巷10、12、14號1樓,(02)28858002
113,411X10,臺北市私立育強幼兒園,私立,臺北市,士林區,[111]臺北市士林區社子里18鄰社正路45巷12號1~2樓,(02)28128829
113,411X7K,臺北市私立佳嬰幼兒園,私立,臺北市,士林區,[111]臺北市士林區仁勇里12鄰大東路126號1樓,(02)28807575
113,411X03,臺北市私立忠義幼兒園,私立,臺北市,士林區,[111]臺北市士林區蘭雅里10鄰士東路54巷11、19、21號,(02)28310788
113,411X68,臺北市私立怡寶幼兒園,私立,臺北市,士林區,[111]臺北市士林區名山里19鄰中山北路六段2巷33號1樓,(02)28364720
113,411X6P,臺北市私立怡寶資優幼兒園,私立,臺北市,士林區,[111]臺北市士林區名山里19鄰中山北路六段2巷39號1~2樓,(02)28364720
113,411X15,臺北市私立欣光幼兒園,私立,臺北市,士林區,[111]臺北市士林區百齡里14鄰福港街259巷4號1~2樓及6號1樓,(02)28822302
113,411X5S,臺北市私立社中幼兒園,私立,臺北市,士林區,[111]臺北市士林區永倫里15鄰社中街424號1~2樓,(02)28126797
113,411X6D,臺北市私立孩子國幼兒園,私立,臺北市,士林區,[111]臺北市士林區義信里12鄰承德路四段185號1~2樓、2樓之1及187號2樓、2樓之1,(02)28881541
113,411X7J,臺北市私立星莆幼兒園,私立,臺北市,士林區,[111]臺北市士林區社園里26鄰社中街289、291號1樓,(02)28126386
113,411X4C,臺北市私立飛達幼兒園,私立,臺北市,士林區,[111]臺北市士林區永倫里1鄰延平北路六段210號1樓、2樓之1、2樓之2及212號1樓,(02)28113351
113,411X6S,臺北市私立師達幼兒園,私立,臺北市,士林區,[111]臺北市士林區天祿里3鄰士東路91巷26弄12號1~2樓,(02)28718869
113,411X23,臺北市私立泰安幼兒園,私立,臺北市,士林區,[111]臺北市士林區德行里4鄰中山北路五段829巷14、16號,(02)28314281
113,411X45,臺北市私立浩恩幼兒園,私立,臺北市,士林區,[111]臺北市士林區岩山里10鄰忠義街91巷17、19號1樓,(02)28359964
113,411X6I,臺北市私立淘兒園幼兒園,私立,臺北市,士林區,[111]臺北市士林區德行里17鄰承德路四段57號1樓、53號2樓、55號2樓、57號2樓,(02)28861858
113,411X5R,臺北市私立凱斯幼兒園,私立,臺北市,士林區,[111]臺北市士林區義信里12鄰承德路四段179巷7號及7之1號1樓,(02)88611866
113,411X06,臺北市私立博仁幼兒園,私立,臺北市,士林區,[111]臺北市士林區天壽里9鄰中山北路六段405巷29、31號,(02)28723567
113,411X6J,臺北市私立博如日本幼兒園,私立,臺北市,士林區,[111]臺北市士林區蘭興里13鄰克強路10巷9弄29及31號1樓,(02)28340473
113,411X59,臺北市私立博如幼兒園,私立,臺北市,士林區,[111]臺北市士林區名山里1鄰雙溪街18、20號1樓,(02)28339854
113,411X4V,臺北市私立敦品幼兒園,私立,臺北市,士林區,[111]臺北市士林區聖山里9鄰忠誠路一段173巷13號1~2樓,(02)28366464
113,411X29,臺北市私立華育幼兒園,私立,臺北市,士林區,[111]臺北市士林區東山里13鄰東山路135號1樓,(02)28364687
113,411X5P,臺北市私立華邇街幼兒園,私立,臺北市,士林區,[111]臺北市士林區蘭雅里14鄰中山北路六段290巷7弄8號1~2樓,(02)28363379
113,411X41,臺北市私立奧爾仕幼兒園,私立,臺北市,士林區,[111]臺北市士林區臨溪里1鄰至善路二段1之1號1~2樓,(02)28807531
113,411K05,臺北市私立微笑音符幼兒園,私立,臺北市,士林區,[111]臺北市士林區岩山里8鄰至誠路1段148號1~2樓,(02)88666629
113,411X5G,臺北市私立慈暉幼兒園,私立,臺北市,士林區,[111]臺北市士林區社園里24鄰永平街46巷3弄7、9號1~2樓,(02)28113589
113,411X5I,臺北市私立瑞比特幼兒園,私立,臺北市,士林區,[111]臺北市士林區社新里21鄰社子街63巷8號1樓,(02)88111398
113,411K04,臺北市私立道思幼兒園,私立,臺北市,士林區,[111]臺北市士林區天玉里20鄰天母北路61號1樓、61之1號1~2樓,(02)28731515
113,411X5N,臺北市私立熊寶貝幼兒園,私立,臺北市,士林區,[111]臺北市士林區蘭雅里18鄰士東路46巷26號1樓,(02)28363868
113,411X6R,臺北市私立種籽幼兒園,私立,臺北市,士林區,[111]臺北市士林區蘭雅里14鄰中山北路六段290巷11弄3號1樓,(02)28315266
113,411K01,臺北市私立精采童年幼兒園,私立,臺北市,士林區,[111]臺北市士林區天玉里18鄰天母北路42之2號1~2樓及天母北路42之1號2樓之1,(02)28717230
113,411X07,臺北市私立德行幼兒園,私立,臺北市,士林區,[111]臺北市士林區蘭雅里24鄰中山北路6段290巷48、50號,(02)28368002
113,411X5B,臺北市私立翰諾幼兒園,私立,臺北市,士林區,[111]臺北市士林區蘭雅里20鄰德行東路61巷4號1~2樓,(02)28362424
113,411K07,臺北市泰北非營利幼兒園(委託財團法人三之三生命教育基金會辦理),私立,臺北市,士林區,[111]臺北市士林區福林里3鄰福林路240號,(02)28828633
113,411K06,臺北市新三玉非營利幼兒園(委託財團法人毛毛蟲兒童哲學基金會辦理),私立,臺北市,士林區,[111]臺北市士林區三玉里1鄰天母東路116號,(02)28742988
113,413X09,臺北市溪山實驗國民小學附設幼兒園,公立,臺北市,士林區,[111]臺北市士林區溪山里6鄰至善路三段199號,(02)28411010#123
113,411X7D,臺北市葫蘆非營利幼兒園（委託社團法人台灣公共托育協會辦理）,私立,臺北市,士林區,[111]臺北市士林區福順里15鄰延平北路5段136巷1號1~2樓,(02)28151220
113,361K04,財政部關務署員工子女非營利幼兒園（委託財團法人彭婉如文教基金會辦理）,私立,臺北市,大同區,[103]臺北市大同區玉泉里6鄰塔城街13號,(02)25506009
113,361X03,財團法人天主教會台北教區附設臺北市私立聖心幼兒園,私立,臺北市,大同區,[103]臺北市大同區雙連里27鄰民生西路245號1~3樓,(02)25578119
113,361X07,財團法人王氏太原堂附設臺北市私立太原幼兒園,私立,臺北市,大同區,[103]臺北市大同區鄰江里20鄰迪化街二段243巷2號1樓,(02)25942628
113,361X01,財團法人陳德星堂附設臺北市私立德星幼兒園,私立,臺北市,大同區,[103]臺北市大同區星明里7鄰寧夏路27號1樓,(02)25567150#16
113,363X06,臺北市大同區大同國民小學附設幼兒園,公立,臺北市,大同區,[103]臺北市大同區蓬萊里13鄰大龍街51號,(02)25965407#171
113,363X09,臺北市大同區大橋國民小學附設幼兒園,公立,臺北市,大同區,[103]臺北市大同區隆和里4鄰重慶北路三段2號,(02)25944413#160
113,363X07,臺北市大同區大龍國民小學附設幼兒園,公立,臺北市,大同區,[103]臺北市大同區保安里10鄰哈密街47號,(02)25942635#878
113,363X03,臺北市大同區太平國民小學附設幼兒園,公立,臺北市,大同區,[103]臺北市大同區南芳里2鄰延平北路二段239號,(02)25532229#805
113,363X02,臺北市大同區日新國民小學附設幼兒園,公立,臺北市,大同區,[103]臺北市大同區星明里12鄰太原路151號,(02)25584819#520
113,363X04,臺北市大同區永樂國民小學附設幼兒園,公立,臺北市,大同區,[103]臺北市大同區南芳里8鄰延平北路二段266號,(02)25534882#601
113,363X08,臺北市大同區延平國民小學附設幼兒園,公立,臺北市,大同區,[103]臺北市大同區國慶里18鄰昌吉街97號,(02)25958313#514
113,363X01,臺北市大同區蓬萊國民小學附設幼兒園,公立,臺北市,大同區,[103]臺北市大同區星明里7鄰寧夏路35號,(02)25569835#130
113,363X05,臺北市大同區雙蓮國民小學附設幼兒園,公立,臺北市,大同區,[103]臺北市大同區民權里16鄰錦西街51號,(02)25570309#1111
113,361K01,臺北市大龍峒非營利幼兒園（委託財團法人台北基督教女青年會辦理）,私立,臺北市,大同區,[103]臺北市大同區老師里13鄰重慶北路3段320號（臺北市立啟聰學校內）,(02)25922221
113,363X12,臺北市立大同幼兒園,公立,臺北市,大同區,[103]臺北市大同區建泰里5鄰南京西路64巷9弄8號,(02)25595901
113,361X17,臺北市私立水晶幼兒園,私立,臺北市,大同區,[103]臺北市大同區南芳里10鄰延平北路二段272巷7號1樓,(02)25535198
113,361X0E,臺北市私立功文成長幼兒園,私立,臺北市,大同區,[103]臺北市大同區重慶里12鄰大同區哈密街59巷83號1~2樓,(02)25946008
113,361X09,臺北市私立功文雪泥幼兒園,私立,臺北市,大同區,[103]臺北市大同區重慶里12鄰哈密街59巷79、81號1~3樓,(02)25948254
113,361X0Q,臺北市私立育學幼兒園,私立,臺北市,大同區,[103]臺北市大同區揚雅里1鄰民族西路162巷3號1樓,(02)25986967
113,361K03,臺北市私立海格斯幼兒園,私立,臺北市,大同區,[103]臺北市大同區南芳里9鄰延平北路二段280之1號1樓,(02)25535198
113,361X15,臺北市私立海桔斯幼兒園,私立,臺北市,大同區,[103]臺北市大同區南芳里9鄰延平北路二段286、286之1、286之2、286之3、286之4號1樓,(02)25532687
113,361X0M,臺北市私立甜甜屋幼兒園,私立,臺北市,大同區,[103]臺北市大同區老師里8鄰重慶北路三段296巷4弄4號1樓,(02)25960916
113,361X0K,臺北市私立博登幼兒園,私立,臺北市,大同區,[103]臺北市大同區至聖里16鄰承德路三段208巷29號及33號1樓,(02)25871879
113,361X0P,臺北市私立親兒園蒙特梭利幼兒園,私立,臺北市,大同區,[103]臺北市大同區光能里9鄰承德路2段47號2樓及47號2樓之1,(02)2559-0888
113,361K02,臺北市明倫非營利幼兒園（委託社團法人台北市教保人員協會辦理）,私立,臺北市,大同區,[103]臺北市大同區保安里18鄰承德路3段285-7號,(02)25350526
113,361X14,臺北市蘭州非營利幼兒園（委託財團法人彭婉如文教基金會辦理）,私立,臺北市,大同區,[103]臺北市大同區至聖里10鄰大龍街187巷1號1樓,(02)25918330
113,331X6V,有限責任臺北市立金華國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,臺北市,大安區,[106]臺北市大安區福住里1鄰新生南路二段32號1樓(南新樓1樓),(02)33931799#591
113,331X86,財團法人中國文化大學附設臺北市私立文化幼兒園,私立,臺北市,大安區,[106]臺北市大安區龍生里16鄰瑞安街256巷18號及20號1樓,(02)27085583
113,331X84,財團法人中華民國郵政職工福利委員會附設臺北市私立員工子女幼兒園,私立,臺北市,大安區,[106]臺北市大安區錦泰里4鄰愛國東路210巷9號2樓,(02)23931261#3516
113,331X15,財團法人中華基督教衛理公會附設臺北市私立衛理幼兒園,私立,臺北市,大安區,[106]臺北市大安區民輝里2鄰新生南路一段113號1樓及117號1樓,(02)27713679#777
113,331X23,財團法人天主教會台北教區附設臺北市私立信光幼兒園,私立,臺北市,大安區,[106]臺北市大安區法治里9鄰通化街178號1~3樓,(02)27386770
113,331X05,財團法人天主教會台北教區附設臺北市私立曉星幼兒園,私立,臺北市,大安區,[106]臺北市大安區光信里27鄰延吉街254號1樓,(02)27033211
113,331X36,財團法人台北市基督教浸信會懷恩堂附設臺北市私立懷恩幼兒園,私立,臺北市,大安區,[106]臺北市大安區大學里4鄰新生南路3段90號1樓,(02)23636593
113,331X07,財團法人台灣聖公會附設臺北市私立聖約翰幼兒園,私立,臺北市,大安區,[106]臺北市大安區龍淵里1鄰復興南路二段280號,(02)27327334
113,331X19,財團法人臺北市私立立人國際國民中小學附設臺北市私立幼兒園,私立,臺北市,大安區,[106]臺北市大安區通安里20鄰安和路二段99號,(02)27361388#518
113,331X48,財團法人臺北市私立金甌女子高級中學附設臺北市私立幼兒園,私立,臺北市,大安區,[106]臺北市大安區光明里9鄰杭州南路二段1號1樓,(02)33931683
113,331X35,財團法人臺北市私立復興實驗高級中學附設臺北市私立幼兒園,私立,臺北市,大安區,[106]臺北市大安區敦安里19鄰敦化南路一段262號1樓,(02)27715859#413
113,331X43,財團法人臺北市私立蒙特梭利幼兒園,私立,臺北市,大安區,[106]臺北市大安區民輝里14鄰新生南路1段103巷27號1~2樓,(02)27529503#20
113,331X44,財團法人臺灣大學校園建設基金會附設臺北市私立幼兒園,私立,臺北市,大安區,[106]臺北市大安區學府里17鄰基隆路四段144巷59弄12號1樓,(02)33664428
113,330X02,國立臺北教育大學附設實驗國民小學附設幼兒園,公立,臺北市,大安區,[106]臺北市大安區龍淵里25鄰和平東路二段94號,(02)27356186#180
113,331X39,新民學校財團法人臺北市私立新民國民小學附設臺北市私立幼兒園,私立,臺北市,大安區,[106]臺北市大安區龍坡里22鄰辛亥路一段113號1樓,(02)23630450#600
113,333X02,臺北市大安區大安國民小學附設幼兒園,公立,臺北市,大安區,[106]臺北市大安區芳和里8鄰臥龍街129號1~2樓,(02)27322332#871
113,333X05,臺北市大安區仁愛國民小學附設幼兒園,公立,臺北市,大安區,[106]臺北市大安區敦安里6鄰安和路一段60號1樓,(02)27095010#509
113,333X09,臺北市大安區公館國民小學附設幼兒園,公立,臺北市,大安區,[106]臺北市大安區學府里5鄰基隆路四段41巷68弄2號1~2樓,(02)27351734#271
113,333X07,臺北市大安區古亭國民小學附設幼兒園,公立,臺北市,大安區,[106]臺北市大安區古風里5鄰羅斯福路三段201號,(02)23639795#874
113,333X03,臺北市大安區幸安國民小學附設幼兒園,公立,臺北市,大安區,[106]臺北市大安區民炤里15鄰仁愛路三段22號,(02)27074191#3600
113,333X04,臺北市大安區建安國民小學附設幼兒園,公立,臺北市,大安區,[106]臺北市大安區龍雲里17鄰大安路二段99號,(02)27077119#170
